IStrain,R,Stress,TStrain,Time,X,dIStrain,dR,dX
-0.00103,-0.31005,-5.17364,-0.02690,56.63731,-5.14275,-0.00000,-0.00010,-0.00142
-0.00103,-0.31005,-5.16083,-0.02684,56.64532,-5.14276,-0.00000,-0.00008,-0.00127
-0.00103,-0.31005,-5.14802,-0.02677,56.65332,-5.14277,-0.00000,-0.00008,-0.00112
-0.00103,-0.31005,-5.13521,-0.02671,56.66133,-5.14278,0.00000,0.00008,0.00141
-0.00103,-0.31005,-5.12240,-0.02665,56.66934,-5.14277,0.00000,0.00009,0.00159
-0.00103,-0.31005,-5.10959,-0.02658,56.67734,-5.14276,0.00000,0.00010,0.00178
-0.00103,-0.31005,-5.09678,-0.02652,56.68535,-5.14274,0.00000,0.00011,0.00199
-0.00103,-0.31005,-5.08397,-0.02645,56.69335,-5.14273,0.00000,0.00012,0.00221
-0.00103,-0.31005,-5.07116,-0.02639,56.70136,-5.14271,0.00000,0.00013,0.00245
-0.00103,-0.31005,-5.05835,-0.02633,56.70937,-5.14269,0.00000,0.00015,0.00271
-0.00103,-0.31005,-5.04554,-0.02626,56.71737,-5.14267,0.00000,0.00016,0.00298
-0.00103,-0.31004,-5.03273,-0.02620,56.72538,-5.14264,0.00000,0.00018,0.00327
-0.00103,-0.31004,-5.01992,-0.02613,56.73339,-5.14262,0.00000,0.00019,0.00357
-0.00103,-0.31004,-5.00711,-0.02607,56.74139,-5.14259,0.00000,0.00021,0.00390
-0.00103,-0.31004,-4.99430,-0.02600,56.74940,-5.14256,0.00000,0.00023,0.00424
-0.00103,-0.31004,-4.98150,-0.02594,56.75741,-5.14253,0.00000,0.00025,0.00461
-0.00103,-0.31004,-4.96869,-0.02588,56.76541,-5.14249,0.00000,0.00027,0.00499
-0.00103,-0.31003,-4.95588,-0.02581,56.77342,-5.14245,0.00000,0.00029,0.00540
-0.00103,-0.31003,-4.94307,-0.02575,56.78143,-5.14240,0.00000,0.00032,0.00583
-0.00103,-0.31003,-4.93026,-0.02568,56.78943,-5.14236,0.00000,0.00034,0.00628
-0.00103,-0.31003,-4.91745,-0.02562,56.79744,-5.14231,0.00000,0.00037,0.00675
-0.00103,-0.31002,-4.90465,-0.02556,56.80544,-5.14225,0.00000,0.00039,0.00724
-0.00103,-0.31002,-4.89184,-0.02549,56.81345,-5.14220,0.00000,0.00042,0.00776
-0.00103,-0.31002,-4.87903,-0.02543,56.82146,-5.14213,0.00000,0.00045,0.00830
-0.00103,-0.31001,-4.86622,-0.02536,56.82946,-5.14207,0.00000,0.00048,0.00886
-0.00103,-0.31001,-4.85342,-0.02530,56.83747,-5.14200,0.00000,0.00051,0.00946
-0.00103,-0.31001,-4.84061,-0.02524,56.84548,-5.14192,0.00000,0.00055,0.01007
-0.00103,-0.31000,-4.82780,-0.02517,56.85348,-5.14184,0.00000,0.00058,0.01071
-0.00103,-0.31000,-4.81499,-0.02511,56.86149,-5.14175,0.00000,0.00062,0.01138
-0.00103,-0.30999,-4.80219,-0.02504,56.86950,-5.14166,0.00000,0.00066,0.01208
-0.00103,-0.30999,-4.78938,-0.02498,56.87750,-5.14157,0.00000,0.00070,0.01280
-0.00103,-0.30998,-4.77657,-0.02492,56.88551,-5.14146,0.00000,0.00074,0.01355
-0.00103,-0.30997,-4.76377,-0.02485,56.89351,-5.14136,0.00000,0.00078,0.01433
-0.00103,-0.30997,-4.75096,-0.02479,56.90152,-5.14124,0.00000,0.00082,0.01513
-0.00103,-0.30996,-4.73816,-0.02472,56.90953,-5.14112,0.00000,0.00087,0.01597
-0.00103,-0.30995,-4.72535,-0.02466,56.91753,-5.14099,0.00000,0.00092,0.01683
-0.00103,-0.30995,-4.71255,-0.02460,56.92554,-5.14086,0.00000,0.00097,0.01773
-0.00103,-0.30994,-4.69974,-0.02453,56.93355,-5.14072,0.00000,0.00102,0.01866
-0.00103,-0.30993,-4.68694,-0.02447,56.94155,-5.14057,0.00000,0.00107,0.01962
-0.00103,-0.30992,-4.67413,-0.02440,56.94956,-5.14041,0.00000,0.00112,0.02061
-0.00103,-0.30991,-4.66133,-0.02434,56.95757,-5.14024,0.00000,0.00118,0.02163
-0.00103,-0.30990,-4.64853,-0.02428,56.96557,-5.14007,0.00000,0.00123,0.02268
-0.00103,-0.30989,-4.63572,-0.02421,56.97358,-5.13989,0.00000,0.00129,0.02377
-0.00103,-0.30988,-4.62292,-0.02415,56.98159,-5.13970,0.00000,0.00135,0.02489
-0.00103,-0.30987,-4.61012,-0.02408,56.98959,-5.13950,0.00000,0.00142,0.02604
-0.00103,-0.30986,-4.59732,-0.02402,56.99760,-5.13929,0.00000,0.00148,0.02723
-0.00103,-0.30985,-4.58452,-0.02396,57.00560,-5.13907,0.00001,0.00155,0.02845
-0.00103,-0.30984,-4.57171,-0.02389,57.01361,-5.13885,0.00001,0.00162,0.02971
-0.00103,-0.30983,-4.55891,-0.02383,57.02162,-5.13861,0.00001,0.00169,0.03100
-0.00103,-0.30981,-4.54611,-0.02376,57.02962,-5.13836,0.00001,0.00176,0.03233
-0.00103,-0.30980,-4.53331,-0.02370,57.03763,-5.13810,0.00001,0.00183,0.03369
-0.00103,-0.30978,-4.52051,-0.02363,57.04564,-5.13783,0.00001,0.00191,0.03510
-0.00103,-0.30977,-4.50771,-0.02357,57.05364,-5.13755,0.00001,0.00199,0.03654
-0.00103,-0.30975,-4.49491,-0.02351,57.06165,-5.13726,0.00001,0.00207,0.03802
-0.00103,-0.30973,-4.48211,-0.02344,57.06966,-5.13695,0.00001,0.00215,0.03954
-0.00103,-0.30972,-4.46931,-0.02338,57.07766,-5.13664,0.00001,0.00224,0.04109
-0.00103,-0.30970,-4.45651,-0.02331,57.08567,-5.13631,0.00001,0.00232,0.04268
-0.00103,-0.30968,-4.44372,-0.02325,57.09367,-5.13597,0.00001,0.00241,0.04431
-0.00103,-0.30966,-4.43092,-0.02319,57.10168,-5.13561,0.00001,0.00250,0.04598
-0.00103,-0.30964,-4.41812,-0.02312,57.10969,-5.13525,0.00001,0.00260,0.04769
-0.00103,-0.30962,-4.40532,-0.02306,57.11769,-5.13486,0.00001,0.00269,0.04943
-0.00103,-0.30960,-4.39254,-0.02299,57.12570,-5.13447,0.00001,0.00279,0.05116
-0.00103,-0.30958,-4.37975,-0.02293,57.13371,-5.13406,0.00001,0.00288,0.05298
-0.00103,-0.30955,-4.36695,-0.02287,57.14171,-5.13363,0.00001,0.00299,0.05485
-0.00103,-0.30953,-4.35416,-0.02280,57.14972,-5.13319,0.00001,0.00309,0.05676
-0.00103,-0.30951,-4.34137,-0.02274,57.15773,-5.13274,0.00001,0.00320,0.05871
-0.00103,-0.30948,-4.32857,-0.02267,57.16573,-5.13227,0.00001,0.00330,0.06070
-0.00103,-0.30945,-4.31578,-0.02261,57.17374,-5.13178,0.00001,0.00342,0.06273
-0.00103,-0.30943,-4.30299,-0.02255,57.18175,-5.13128,0.00001,0.00353,0.06480
-0.00103,-0.30940,-4.29020,-0.02248,57.18975,-5.13076,0.00001,0.00364,0.06691
-0.00103,-0.30937,-4.27741,-0.02242,57.19776,-5.13022,0.00001,0.00376,0.06907
-0.00103,-0.30934,-4.26462,-0.02235,57.20576,-5.12967,0.00001,0.00388,0.07127
-0.00103,-0.30931,-4.25183,-0.02229,57.21377,-5.12910,0.00001,0.00400,0.07351
-0.00103,-0.30928,-4.23904,-0.02223,57.22178,-5.12851,0.00001,0.00413,0.07580
-0.00103,-0.30924,-4.22625,-0.02216,57.22978,-5.12790,0.00001,0.00425,0.07813
-0.00103,-0.30921,-4.21346,-0.02210,57.23779,-5.12728,0.00001,0.00438,0.08050
-0.00103,-0.30917,-4.20068,-0.02203,57.24580,-5.12663,0.00002,0.00451,0.08291
-0.00103,-0.30914,-4.18789,-0.02197,57.25380,-5.12597,0.00002,0.00465,0.08537
-0.00103,-0.30910,-4.17511,-0.02191,57.26181,-5.12528,0.00002,0.00479,0.08787
-0.00103,-0.30906,-4.16232,-0.02184,57.26982,-5.12458,0.00002,0.00492,0.09041
-0.00103,-0.30902,-4.14954,-0.02178,57.27782,-5.12386,0.00002,0.00506,0.09300
-0.00103,-0.30898,-4.13675,-0.02171,57.28583,-5.12311,0.00002,0.00521,0.09564
-0.00103,-0.30894,-4.12397,-0.02165,57.29384,-5.12235,0.00002,0.00535,0.09831
-0.00103,-0.30890,-4.11119,-0.02159,57.30184,-5.12156,0.00002,0.00550,0.10103
-0.00103,-0.30885,-4.09841,-0.02152,57.30985,-5.12075,0.00002,0.00565,0.10380
-0.00103,-0.30881,-4.08563,-0.02146,57.31785,-5.11992,0.00002,0.00581,0.10661
-0.00103,-0.30876,-4.07285,-0.02139,57.32586,-5.11906,0.00002,0.00596,0.10946
-0.00103,-0.30871,-4.06007,-0.02133,57.33387,-5.11819,0.00002,0.00612,0.11236
-0.00103,-0.30866,-4.04731,-0.02127,57.34187,-5.11729,0.00002,0.00627,0.11517
-0.00103,-0.30861,-4.03453,-0.02120,57.34988,-5.11636,0.00002,0.00644,0.11815
-0.00103,-0.30856,-4.02176,-0.02114,57.35789,-5.11542,0.00002,0.00660,0.12118
-0.00103,-0.30851,-4.00898,-0.02107,57.36589,-5.11445,0.00002,0.00677,0.12425
-0.00103,-0.30845,-3.99621,-0.02101,57.37390,-5.11345,0.00002,0.00694,0.12737
-0.00103,-0.30840,-3.98344,-0.02094,57.38191,-5.11243,0.00002,0.00711,0.13053
-0.00103,-0.30834,-3.97067,-0.02088,57.38991,-5.11138,0.00002,0.00728,0.13373
-0.00103,-0.30828,-3.95789,-0.02082,57.39792,-5.11031,0.00002,0.00746,0.13698
-0.00103,-0.30822,-3.94512,-0.02075,57.40592,-5.10921,0.00003,0.00764,0.14027
-0.00103,-0.30816,-3.93235,-0.02069,57.41393,-5.10809,0.00003,0.00782,0.14361
-0.00103,-0.30810,-3.91959,-0.02062,57.42194,-5.10694,0.00003,0.00801,0.14699
-0.00103,-0.30804,-3.90682,-0.02056,57.42994,-5.10576,0.00003,0.00819,0.15041
-0.00103,-0.30797,-3.89405,-0.02050,57.43795,-5.10455,0.00003,0.00838,0.15388
-0.00103,-0.30790,-3.88129,-0.02043,57.44596,-5.10332,0.00003,0.00857,0.15739
-0.00103,-0.30783,-3.86852,-0.02037,57.45396,-5.10206,0.00003,0.00877,0.16094
-0.00103,-0.30776,-3.85576,-0.02030,57.46197,-5.10077,0.00003,0.00896,0.16454
-0.00103,-0.30769,-3.84300,-0.02024,57.46998,-5.09945,0.00003,0.00916,0.16818
-0.00103,-0.30762,-3.83024,-0.02018,57.47798,-5.09810,0.00003,0.00936,0.17186
-0.00103,-0.30754,-3.81748,-0.02011,57.48599,-5.09673,0.00003,0.00957,0.17558
-0.00102,-0.30747,-3.80472,-0.02005,57.49400,-5.09532,0.00003,0.00977,0.17935
-0.00102,-0.30739,-3.79196,-0.01998,57.50200,-5.09388,0.00003,0.00998,0.18316
-0.00102,-0.30731,-3.77922,-0.01992,57.51001,-5.09241,0.00003,0.01018,0.18682
-0.00102,-0.30723,-3.76647,-0.01986,57.51801,-5.09092,0.00003,0.01039,0.19071
-0.00102,-0.30714,-3.75371,-0.01979,57.52602,-5.08939,0.00004,0.01061,0.19464
-0.00102,-0.30706,-3.74096,-0.01973,57.53403,-5.08782,0.00004,0.01082,0.19861
-0.00102,-0.30697,-3.72821,-0.01966,57.54203,-5.08623,0.00004,0.01104,0.20263
-0.00102,-0.30688,-3.71545,-0.01960,57.55004,-5.08461,0.00004,0.01126,0.20668
-0.00102,-0.30679,-3.70270,-0.01954,57.55805,-5.08295,0.00004,0.01149,0.21077
-0.00102,-0.30670,-3.68996,-0.01947,57.56605,-5.08126,0.00004,0.01171,0.21491
-0.00102,-0.30661,-3.67721,-0.01941,57.57406,-5.07954,0.00004,0.01194,0.21908
-0.00102,-0.30651,-3.66446,-0.01934,57.58207,-5.07778,0.00004,0.01217,0.22329
-0.00102,-0.30641,-3.65172,-0.01928,57.59007,-5.07599,0.00004,0.01240,0.22754
-0.00102,-0.30631,-3.63897,-0.01922,57.59808,-5.07416,0.00004,0.01264,0.23183
-0.00102,-0.30621,-3.62623,-0.01915,57.60608,-5.07231,0.00004,0.01287,0.23616
-0.00102,-0.30611,-3.61349,-0.01909,57.61409,-5.07041,0.00004,0.01311,0.24053
-0.00102,-0.30600,-3.60075,-0.01902,57.62210,-5.06848,0.00004,0.01335,0.24493
-0.00102,-0.30590,-3.58801,-0.01896,57.63010,-5.06652,0.00005,0.01359,0.24937
-0.00102,-0.30579,-3.57527,-0.01890,57.63811,-5.06452,0.00005,0.01384,0.25384
-0.00102,-0.30568,-3.56254,-0.01883,57.64612,-5.06249,0.00005,0.01409,0.25836
-0.00102,-0.30557,-3.54999,-0.01877,57.65412,-5.06042,0.00005,0.01420,0.26042
-0.00102,-0.30545,-3.53726,-0.01870,57.66213,-5.05831,0.00005,0.01445,0.26497
-0.00102,-0.30533,-3.52453,-0.01864,57.67014,-5.05617,0.00005,0.01470,0.26955
-0.00102,-0.30521,-3.51180,-0.01857,57.67814,-5.05398,0.00005,0.01495,0.27417
-0.00102,-0.30509,-3.49907,-0.01851,57.68615,-5.05177,0.00005,0.01521,0.27882
-0.00102,-0.30497,-3.48634,-0.01845,57.69416,-5.04951,0.00005,0.01546,0.28350
-0.00102,-0.30485,-3.47361,-0.01838,57.70216,-5.04722,0.00005,0.01572,0.28822
-0.00102,-0.30472,-3.46089,-0.01832,57.71017,-5.04489,0.00005,0.01598,0.29297
-0.00102,-0.30459,-3.44817,-0.01825,57.71817,-5.04252,0.00005,0.01624,0.29775
-0.00101,-0.30446,-3.43544,-0.01819,57.72618,-5.04011,0.00005,0.01650,0.30256
-0.00101,-0.30432,-3.42272,-0.01813,57.73419,-5.03766,0.00006,0.01677,0.30741
-0.00101,-0.30419,-3.41000,-0.01806,57.74219,-5.03517,0.00006,0.01704,0.31228
-0.00101,-0.30405,-3.39729,-0.01800,57.75020,-5.03265,0.00006,0.01730,0.31719
-0.00101,-0.30391,-3.38457,-0.01793,57.75821,-5.03008,0.00006,0.01757,0.32212
-0.00101,-0.30377,-3.37185,-0.01787,57.76621,-5.02748,0.00006,0.01785,0.32708
-0.00101,-0.30362,-3.35914,-0.01781,57.77422,-5.02483,0.00006,0.01812,0.33207
-0.00101,-0.30348,-3.34643,-0.01774,57.78223,-5.02215,0.00006,0.01839,0.33709
-0.00101,-0.30333,-3.33372,-0.01768,57.79023,-5.01942,0.00006,0.01867,0.34214
-0.00101,-0.30318,-3.32101,-0.01761,57.79824,-5.01666,0.00006,0.01895,0.34721
-0.00101,-0.30303,-3.30830,-0.01755,57.80624,-5.01385,0.00006,0.01923,0.35231
-0.00101,-0.30287,-3.29560,-0.01749,57.81425,-5.01100,0.00006,0.01951,0.35743
-0.00101,-0.30271,-3.28289,-0.01742,57.82226,-5.00812,0.00007,0.01979,0.36258
-0.00101,-0.30255,-3.27019,-0.01736,57.83026,-5.00518,0.00007,0.02007,0.36775
-0.00101,-0.30239,-3.25749,-0.01729,57.83827,-5.00221,0.00007,0.02036,0.37295
-0.00101,-0.30223,-3.24479,-0.01723,57.84628,-4.99920,0.00007,0.02064,0.37816
-0.00101,-0.30206,-3.23209,-0.01717,57.85428,-4.99614,0.00007,0.02093,0.38341
-0.00101,-0.30189,-3.21939,-0.01710,57.86229,-4.99304,0.00007,0.02122,0.38867
-0.00101,-0.30172,-3.20670,-0.01704,57.87030,-4.98990,0.00007,0.02151,0.39395
-0.00101,-0.30154,-3.19400,-0.01697,57.87830,-4.98672,0.00007,0.02180,0.39926
-0.00100,-0.30137,-3.18131,-0.01691,57.88631,-4.98350,0.00007,0.02209,0.40459
-0.00100,-0.30119,-3.16862,-0.01685,57.89432,-4.98023,0.00007,0.02238,0.40993
-0.00100,-0.30101,-3.15593,-0.01678,57.90232,-4.97692,0.00008,0.02268,0.41529
-0.00100,-0.30083,-3.14324,-0.01672,57.91033,-4.97356,0.00008,0.02297,0.42067
-0.00100,-0.30064,-3.13056,-0.01665,57.91833,-4.97016,0.00008,0.02327,0.42607
-0.00100,-0.30045,-3.11787,-0.01659,57.92634,-4.96672,0.00008,0.02357,0.43149
-0.00100,-0.30026,-3.10519,-0.01653,57.93435,-4.96324,0.00008,0.02387,0.43692
-0.00100,-0.30007,-3.09251,-0.01646,57.94235,-4.95971,0.00008,0.02416,0.44237
-0.00100,-0.29987,-3.07983,-0.01640,57.95036,-4.95613,0.00008,0.02446,0.44783
-0.00100,-0.29968,-3.06715,-0.01633,57.95837,-4.95252,0.00008,0.02477,0.45331
-0.00100,-0.29948,-3.05447,-0.01627,57.96637,-4.94886,0.00008,0.02507,0.45880
-0.00100,-0.29927,-3.04180,-0.01620,57.97438,-4.94515,0.00008,0.02537,0.46430
-0.00100,-0.29907,-3.02912,-0.01614,57.98239,-4.94140,0.00009,0.02567,0.46982
-0.00100,-0.29886,-3.01645,-0.01608,57.99039,-4.93761,0.00009,0.02598,0.47535
-0.00100,-0.29865,-3.00378,-0.01601,57.99840,-4.93377,0.00009,0.02628,0.48089
-0.00099,-0.29844,-2.99111,-0.01595,58.00641,-4.92989,0.00009,0.02659,0.48644
-0.00099,-0.29823,-2.97845,-0.01588,58.01441,-4.92596,0.00009,0.02689,0.49200
-0.00099,-0.29801,-2.96578,-0.01582,58.02242,-4.92199,0.00009,0.02720,0.49756
-0.00099,-0.29779,-2.95312,-0.01576,58.03042,-4.91798,0.00009,0.02751,0.50314
-0.00099,-0.29757,-2.94046,-0.01569,58.03843,-4.91391,0.00009,0.02781,0.50873
-0.00099,-0.29734,-2.92780,-0.01563,58.04644,-4.90981,0.00009,0.02812,0.51432
-0.00099,-0.29712,-2.91514,-0.01556,58.05444,-4.90566,0.00009,0.02843,0.51992
-0.00099,-0.29689,-2.90248,-0.01550,58.06245,-4.90146,0.00010,0.02874,0.52552
-0.00099,-0.29665,-2.88983,-0.01544,58.07046,-4.89722,0.00010,0.02905,0.53113
-0.00099,-0.29642,-2.87717,-0.01537,58.07846,-4.89293,0.00010,0.02936,0.53675
-0.00099,-0.29618,-2.86452,-0.01531,58.08647,-4.88860,0.00010,0.02967,0.54237
-0.00099,-0.29594,-2.85187,-0.01524,58.09448,-4.88423,0.00010,0.02998,0.54799
-0.00099,-0.29570,-2.83922,-0.01518,58.10248,-4.87981,0.00010,0.03029,0.55362
-0.00098,-0.29546,-2.82657,-0.01512,58.11049,-4.87534,0.00010,0.03060,0.55925
-0.00098,-0.29521,-2.81393,-0.01505,58.11849,-4.87083,0.00010,0.03091,0.56488
-0.00098,-0.29496,-2.80128,-0.01499,58.12650,-4.86627,0.00010,0.03122,0.57051
-0.00098,-0.29471,-2.78864,-0.01492,58.13451,-4.86167,0.00011,0.03153,0.57614
-0.00098,-0.29446,-2.77600,-0.01486,58.14251,-4.85702,0.00011,0.03184,0.58177
-0.00098,-0.29420,-2.76336,-0.01480,58.15052,-4.85233,0.00011,0.03215,0.58740
-0.00098,-0.29394,-2.75073,-0.01473,58.15853,-4.84759,0.00011,0.03246,0.59303
-0.00098,-0.29368,-2.73809,-0.01467,58.16653,-4.84281,0.00011,0.03277,0.59866
-0.00098,-0.29341,-2.72546,-0.01460,58.17454,-4.83798,0.00011,0.03308,0.60428
-0.00098,-0.29315,-2.71282,-0.01454,58.18255,-4.83310,0.00011,0.03339,0.60990
-0.00098,-0.29288,-2.70019,-0.01448,58.19055,-4.82818,0.00011,0.03370,0.61552
-0.00098,-0.29261,-2.68757,-0.01441,58.19856,-4.82322,0.00011,0.03401,0.62113
-0.00097,-0.29233,-2.67494,-0.01435,58.20657,-4.81821,0.00011,0.03432,0.62674
-0.00097,-0.29205,-2.66231,-0.01428,58.21457,-4.81316,0.00012,0.03463,0.63234
-0.00097,-0.29178,-2.64969,-0.01422,58.22258,-4.80806,0.00012,0.03494,0.63794
-0.00097,-0.29149,-2.63707,-0.01416,58.23058,-4.80292,0.00012,0.03525,0.64353
-0.00097,-0.29121,-2.62445,-0.01409,58.23859,-4.79773,0.00012,0.03556,0.64912
-0.00097,-0.29092,-2.61183,-0.01403,58.24660,-4.79249,0.00012,0.03587,0.65469
-0.00097,-0.29063,-2.59921,-0.01396,58.25460,-4.78722,0.00012,0.03618,0.66026
-0.00097,-0.29034,-2.58659,-0.01390,58.26261,-4.78189,0.00012,0.03649,0.66582
-0.00097,-0.29005,-2.57398,-0.01384,58.27062,-4.77653,0.00012,0.03680,0.67137
-0.00097,-0.28975,-2.56137,-0.01377,58.27862,-4.77111,0.00012,0.03710,0.67691
-0.00096,-0.28945,-2.54876,-0.01371,58.28663,-4.76566,0.00012,0.03741,0.68244
-0.00096,-0.28915,-2.53615,-0.01364,58.29464,-4.76016,0.00013,0.03772,0.68796
-0.00096,-0.28885,-2.52354,-0.01358,58.30264,-4.75461,0.00013,0.03802,0.69347
-0.00096,-0.28854,-2.51094,-0.01351,58.31065,-4.74902,0.00013,0.03833,0.69896
-0.00096,-0.28823,-2.49833,-0.01345,58.31865,-4.74339,0.00013,0.03863,0.70445
-0.00096,-0.28792,-2.48573,-0.01339,58.32666,-4.73771,0.00013,0.03894,0.70992
-0.00096,-0.28761,-2.47313,-0.01332,58.33467,-4.73199,0.00013,0.03924,0.71538
-0.00096,-0.28729,-2.46053,-0.01326,58.34267,-4.72623,0.00013,0.03954,0.72082
-0.00096,-0.28697,-2.44793,-0.01319,58.35068,-4.72042,0.00013,0.03985,0.72625
-0.00096,-0.28665,-2.43533,-0.01313,58.35869,-4.71456,0.00013,0.04015,0.73167
-0.00095,-0.28633,-2.42274,-0.01307,58.36669,-4.70867,0.00013,0.04045,0.73707
-0.00095,-0.28600,-2.41015,-0.01300,58.37470,-4.70273,0.00014,0.04075,0.74246
-0.00095,-0.28567,-2.39756,-0.01294,58.38271,-4.69675,0.00014,0.04105,0.74783
-0.00095,-0.28534,-2.38497,-0.01287,58.39071,-4.69072,0.00014,0.04134,0.75318
-0.00095,-0.28501,-2.37238,-0.01281,58.39872,-4.68466,0.00014,0.04164,0.75852
-0.00095,-0.28467,-2.35979,-0.01275,58.40673,-4.67854,0.00014,0.04194,0.76384
-0.00095,-0.28434,-2.34721,-0.01268,58.41473,-4.67239,0.00014,0.04224,0.76915
-0.00095,-0.28400,-2.33462,-0.01262,58.42274,-4.66620,0.00014,0.04253,0.77443
-0.00095,-0.28365,-2.32204,-0.01255,58.43074,-4.65996,0.00014,0.04282,0.77970
-0.00094,-0.28331,-2.30946,-0.01249,58.43875,-4.65368,0.00014,0.04312,0.78495
-0.00094,-0.28296,-2.29688,-0.01243,58.44676,-4.64735,0.00014,0.04341,0.79018
-0.00094,-0.28261,-2.28431,-0.01236,58.45476,-4.64099,0.00015,0.04370,0.79539
-0.00094,-0.28226,-2.27173,-0.01230,58.46277,-4.63458,0.00015,0.04399,0.80058
-0.00094,-0.28191,-2.25916,-0.01223,58.47078,-4.62814,0.00015,0.04428,0.80575
-0.00094,-0.28155,-2.24658,-0.01217,58.47878,-4.62165,0.00015,0.04457,0.81090
-0.00094,-0.28119,-2.23401,-0.01211,58.48679,-4.61512,0.00015,0.04486,0.81603
-0.00094,-0.28083,-2.22144,-0.01204,58.49480,-4.60854,0.00015,0.04514,0.82114
-0.00093,-0.28046,-2.20888,-0.01198,58.50280,-4.60193,0.00015,0.04543,0.82623
-0.00093,-0.28010,-2.19631,-0.01191,58.51081,-4.59528,0.00015,0.04571,0.83129
-0.00093,-0.27973,-2.18374,-0.01185,58.51882,-4.58859,0.00015,0.04599,0.83634
-0.00093,-0.27936,-2.17118,-0.01179,58.52682,-4.58185,0.00015,0.04628,0.84136
-0.00093,-0.27899,-2.15862,-0.01172,58.53483,-4.57508,0.00016,0.04656,0.84636
-0.00093,-0.27861,-2.14606,-0.01166,58.54283,-4.56826,0.00016,0.04684,0.85134
-0.00093,-0.27824,-2.13350,-0.01159,58.55084,-4.56141,0.00016,0.04712,0.85629
-0.00093,-0.27786,-2.12094,-0.01153,58.55885,-4.55451,0.00016,0.04739,0.86122
-0.00092,-0.27748,-2.10839,-0.01147,58.56685,-4.54758,0.00016,0.04767,0.86613
-0.00092,-0.27709,-2.09583,-0.01140,58.57486,-4.54061,0.00016,0.04794,0.87101
-0.00092,-0.27671,-2.08328,-0.01134,58.58287,-4.53360,0.00016,0.04822,0.87587
-0.00092,-0.27632,-2.07073,-0.01127,58.59087,-4.52655,0.00016,0.04849,0.88071
-0.00092,-0.27593,-2.05818,-0.01121,58.59888,-4.51946,0.00016,0.04876,0.88552
-0.00092,-0.27554,-2.04563,-0.01114,58.60689,-4.51233,0.00016,0.04903,0.89030
-0.00092,-0.27514,-2.03308,-0.01108,58.61489,-4.50516,0.00016,0.04930,0.89507
-0.00092,-0.27474,-2.02054,-0.01102,58.62290,-4.49796,0.00017,0.04957,0.89980
-0.00091,-0.27434,-2.00799,-0.01095,58.63090,-4.49072,0.00017,0.04983,0.90451
-0.00091,-0.27394,-1.99545,-0.01089,58.63891,-4.48344,0.00017,0.05010,0.90920
-0.00091,-0.27354,-1.98291,-0.01082,58.64692,-4.47612,0.00017,0.05036,0.91386
-0.00091,-0.27314,-1.97037,-0.01076,58.65492,-4.46876,0.00017,0.05062,0.91850
-0.00091,-0.27273,-1.95783,-0.01070,58.66293,-4.46137,0.00017,0.05088,0.92310
-0.00091,-0.27232,-1.94529,-0.01063,58.67094,-4.45394,0.00017,0.05114,0.92769
-0.00091,-0.27191,-1.93275,-0.01057,58.67894,-4.44648,0.00017,0.05140,0.93224
-0.00090,-0.27149,-1.92022,-0.01050,58.68695,-4.43898,0.00017,0.05166,0.93677
-0.00090,-0.27108,-1.90769,-0.01044,58.69496,-4.43144,0.00017,0.05191,0.94128
-0.00090,-0.27066,-1.89516,-0.01038,58.70296,-4.42387,0.00017,0.05217,0.94576
-0.00090,-0.27024,-1.88262,-0.01031,58.71097,-4.41626,0.00017,0.05242,0.95021
-0.00090,-0.26982,-1.87010,-0.01025,58.71898,-4.40861,0.00018,0.05267,0.95463
-0.00090,-0.26939,-1.85757,-0.01018,58.72698,-4.40093,0.00018,0.05292,0.95903
-0.00090,-0.26897,-1.84504,-0.01012,58.73499,-4.39321,0.00018,0.05317,0.96340
-0.00090,-0.26854,-1.83252,-0.01006,58.74299,-4.38546,0.00018,0.05342,0.96774
-0.00089,-0.26811,-1.81999,-0.00999,58.75100,-4.37768,0.00018,0.05367,0.97205
-0.00089,-0.26768,-1.80747,-0.00993,58.75901,-4.36986,0.00018,0.05391,0.97634
-0.00089,-0.26725,-1.79495,-0.00986,58.76701,-4.36200,0.00018,0.05415,0.98060
-0.00089,-0.26681,-1.78243,-0.00980,58.77502,-4.35412,0.00018,0.05439,0.98483
-0.00089,-0.26637,-1.76991,-0.00974,58.78303,-4.34619,0.00018,0.05463,0.98904
-0.00089,-0.26593,-1.75739,-0.00967,58.79103,-4.33824,0.00018,0.05487,0.99322
-0.00088,-0.26549,-1.74488,-0.00961,58.79904,-4.33025,0.00018,0.05511,0.99737
-0.00088,-0.26505,-1.73236,-0.00954,58.80705,-4.32223,0.00018,0.05535,1.00149
-0.00088,-0.26460,-1.71985,-0.00948,58.81505,-4.31417,0.00019,0.05558,1.00558
-0.00088,-0.26416,-1.70734,-0.00942,58.82306,-4.30608,0.00019,0.05581,1.00965
-0.00088,-0.26371,-1.69482,-0.00935,58.83106,-4.29796,0.00019,0.05605,1.01369
-0.00088,-0.26326,-1.68231,-0.00929,58.83907,-4.28981,0.00019,0.05628,1.01770
-0.00088,-0.26280,-1.66981,-0.00922,58.84708,-4.28163,0.00019,0.05650,1.02168
-0.00087,-0.26235,-1.65730,-0.00916,58.85508,-4.27341,0.00019,0.05673,1.02564
-0.00087,-0.26189,-1.64479,-0.00910,58.86309,-4.26516,0.00019,0.05696,1.02956
